4.378063623304745411e-01 0.000000000000000000e+00
4.487515213887364185e-01 0.000000000000000000e+00
4.599703094234547929e-01 0.000000000000000000e+00
4.714695671590411474e-01 0.000000000000000000e+00
4.832563063380171942e-01 0.000000000000000000e+00
4.953377139964675324e-01 0.000000000000000000e+00
5.077211568463791957e-01 0.000000000000000000e+00
5.204141857675386174e-01 0.000000000000000000e+00
5.334245404117269329e-01 0.000000000000000000e+00
5.467601539220201534e-01 0.000000000000000000e+00
5.604291577700705185e-01 0.000000000000000000e+00
5.744398867143222231e-01 0.000000000000000000e+00
5.888008838821802149e-01 0.000000000000000000e+00
6.035209059792346897e-01 0.000000000000000000e+00
6.186089286287155264e-01 0.000000000000000000e+00
6.340741518444332758e-01 0.000000000000000000e+00
6.499260056405441466e-01 0.000000000000000000e+00
6.661741557815576975e-01 0.000000000000000000e+00
6.828285096760965400e-01 0.000000000000000000e+00
6.998992224179988453e-01 0.000000000000000000e+00
7.173967029784488192e-01 0.000000000000000000e+00
7.353316205529099037e-01 0.000000000000000000e+00
7.537149110667324958e-01 0.000000000000000000e+00
7.725577838434007916e-01 0.000000000000000000e+00
7.918717284394858336e-01 0.000000000000000000e+00
8.116685216504728739e-01 0.000000000000000000e+00
8.319602346917346347e-01 0.000000000000000000e+00
8.527592405590278535e-01 0.000000000000000000e+00
8.740782215730036331e-01 0.000000000000000000e+00
8.959301771123284741e-01 0.000000000000000000e+00
9.183284315401365472e-01 0.000000000000000000e+00
9.412866423286398998e-01 0.000000000000000000e+00
9.648188083868557419e-01 0.000000000000000000e+00
9.889392785965271937e-01 0.000000000000000000e+00
1.013662760561440113e+00 0.000000000000000000e+00
1.039004329575476060e+00 0.000000000000000000e+00
1.064979437814862928e+00 0.000000000000000000e+00
1.091603923760234407e+00 0.000000000000000000e+00
1.118894021854240250e+00 0.000000000000000000e+00
1.146866372400596301e+00 0.000000000000000000e+00
1.175538031710610998e+00 0.000000000000000000e+00
1.204926482503376084e+00 0.000000000000000000e+00
1.235049644565960447e+00 0.000000000000000000e+00
1.265925885680109442e+00 0.000000000000000000e+00
1.297574032822112144e+00 0.000000000000000000e+00
1.330013383642664859e+00 0.000000000000000000e+00
1.363263718233731492e+00 0.000000000000000000e+00
